week,acousticness,danceability,energy,instrumentalness,speechiness,liveness,valence,tempo,duration,explicit_count,major_key_count,common_time_count
1986-01-04,0.21794937,0.6274799999999999,0.669028,0.0278259641,0.04473099999999999,0.183348,0.641525,118.38051,280926.42,,70,97
1986-01-11,0.21888556999999997,0.63154,0.672338,0.027780402300000003,0.047166,0.186802,0.644235,118.06918999999999,283015.44,,69,97
1986-01-18,0.21208807,0.63381,0.6746099999999999,0.0281725162,0.046588000000000004,0.183568,0.641735,115.97345,283558.47,,69,99
1986-01-25,0.19173867,0.63164,0.69123,0.0198752369,0.046350999999999996,0.207868,0.6609950000000001,117.80266999999999,285022.12,,66,99
1986-02-01,0.19074366999999998,0.62865,0.68345,0.0228087771,0.046717,0.20783300000000002,0.6552500000000001,116.44151,277553.61,,70,99
1986-02-08,0.19356327,0.6308400000000001,0.6810200000000001,0.014313029900000001,0.047768,0.207495,0.65042,117.24194,277157.68,,68,99
1986-02-15,0.1934206,0.62997,0.67021,0.0405532434,0.046189,0.20486100000000002,0.64708,118.93681000000001,275715.3,,65,99
1986-02-22,0.1949306,0.63536,0.6611499999999999,0.0322858744,0.048797,0.20521,0.6435500000000001,117.93336,276111.6,,67,99
1986-03-01,0.19764423,0.6343099999999999,0.66171,0.030739407500000003,0.048365,0.19627199999999997,0.63491,119.31367,277160.92,,66,99
1986-03-08,0.20261701,0.63029,0.6559900000000001,0.0240737026,0.048109,0.202339,0.6457299999999999,120.68754999999999,275043.85,,62,99
1986-03-15,0.21084651000000001,0.62568,0.6624800000000001,0.025397593500000003,0.046890999999999995,0.19607600000000003,0.64208,120.15386000000001,271516.4,,65,99
1986-03-22,0.19670811,0.62051,0.67269,0.023343079800000003,0.047408,0.192725,0.638885,120.40248,271798.13,,64,99
1986-03-29,0.19490011,0.62083,0.6727599999999999,0.0160093323,0.045429000000000004,0.19464199999999998,0.645045,119.34581,271955.97,,66,99
1986-04-05,0.19170670999999997,0.62148,0.67203,0.0217297113,0.044707,0.17605,0.651045,119.33044,271985.17,,67,99
1986-04-12,0.20293961,0.62115,0.6758700000000001,0.0250937712,0.044326,0.18043299999999998,0.646225,119.08297,273573.16,,69,99
1986-04-19,0.20977557000000002,0.62291,0.67484,0.0262313092,0.046401000000000005,0.190902,0.6505150000000001,119.37550999999999,272375.63,1.0,71,99
1986-04-26,0.21224384000000002,0.61376,0.67372,0.0256334173,0.046317000000000004,0.196,0.648175,120.31862,265393.71,1.0,68,99
1986-05-03,0.20892114,0.61593,0.67118,0.0259238122,0.046103,0.190451,0.653005,119.48035,264390.17,1.0,69,99
1986-05-10,0.19416492,0.61145,0.67872,0.0283311212,0.046253,0.191586,0.6517350000000001,119.75923999999999,262970.15,1.0,68,99
1986-05-17,0.19328875,0.61758,0.67387,0.041677381,0.046848,0.177564,0.6467849999999999,119.18911,265238.34,1.0,65,99
1986-05-24,0.20163045000000002,0.62051,0.678645,0.0414178161,0.046532,0.168153,0.650075,119.08415000000001,264629.25,1.0,69,100
1986-05-31,0.19827661,0.62464,0.674955,0.040097198599999995,0.045774999999999996,0.16316299999999997,0.653245,119.81062,264266.15,1.0,68,100
1986-06-07,0.18265781,0.62623,0.677895,0.0381642212,0.04133,0.16578900000000002,0.661705,121.70312,262348.87,,66,100
1986-06-14,0.17994891,0.63474,0.678635,0.0395646882,0.041249,0.158729,0.65487,119.63499,265652.58,,65,100
1986-06-21,0.18111291000000002,0.63209,0.673765,0.039348660199999996,0.041528999999999996,0.162755,0.64287,118.66317000000001,267977.41,,67,100
1986-06-28,0.18660303,0.63952,0.687225,0.0528489516,0.040369999999999996,0.16876100000000002,0.656767,117.34039000000001,266583.17,1.0,66,100
1986-07-05,0.18776513,0.63671,0.688125,0.052559626,0.040236999999999995,0.166312,0.6625570000000001,117.89567000000001,265271.84,1.0,65,100
1986-07-12,0.17965233000000003,0.63886,0.684785,0.05273545710000001,0.039847,0.16432400000000003,0.666597,117.50772,264555.99,1.0,65,100
1986-07-19,0.1844969,0.64106,0.686985,0.051818161499999994,0.039559000000000004,0.173244,0.676037,117.26708,265105.23,1.0,68,100
1986-07-26,0.19440398000000003,0.64164,0.684115,0.0404354876,0.040032,0.167346,0.6740170000000001,116.61904,266267.97,1.0,68,100
1986-08-02,0.1904449,0.6439,0.6818000000000001,0.0331126587,0.040050999999999996,0.16406400000000002,0.6681279999999999,115.74815000000001,266023.66,1.0,68,99
1986-08-09,0.2024859,0.64268,0.67364,0.033389327200000006,0.040703,0.157172,0.6669280000000001,115.18401,263875.33,1.0,67,99
1986-08-16,0.1976369,0.63916,0.68175,0.028882570899999998,0.03995,0.159056,0.6814979999999999,115.47419,261181.07,1.0,68,99
1986-08-23,0.2049406,0.6390399999999999,0.67271,0.027989570499999998,0.039812,0.15047,0.683571,116.33189,261528.41,,67,99
1986-08-30,0.19965930199999998,0.63495,0.66824,0.0270943502,0.039694,0.152325,0.678031,115.56826000000001,259495.12,,68,99
1986-09-06,0.201452302,0.63723,0.6726300000000001,0.030078962700000003,0.039751,0.15469100000000002,0.6945910000000001,116.27996999999999,260248.17,,69,99
1986-09-13,0.18650530199999998,0.6428499999999999,0.6787399999999999,0.0297658537,0.040185000000000005,0.155387,0.701591,116.51780000000001,259862.3,,67,99
1986-09-20,0.190151702,0.63652,0.66255,0.0325570528,0.039334,0.150486,0.6846810000000001,116.1186,258330.44,,68,99
1986-09-27,0.17156570200000001,0.62908,0.66333,0.029183922,0.038982,0.148114,0.68911,116.52545,259659.0,,67,100
1986-10-04,0.184652702,0.63275,0.6592100000000001,0.0288215538,0.03948,0.148469,0.68244,115.85226,259615.87,,68,100
1986-10-11,0.184724702,0.63494,0.6665099999999999,0.0285425183,0.039752,0.156607,0.68341,116.75664,261483.2,,67,100
1986-10-18,0.188453702,0.64039,0.66608,0.028280502099999997,0.039222,0.15986599999999998,0.69441,115.93409,263362.16,,70,100
1986-10-25,0.193411692,0.6399199999999999,0.6658,0.0396796416,0.040204000000000004,0.16106,0.6783159999999999,116.74201000000001,263852.22,,69,100
1986-11-01,0.18737079999999998,0.6395050505050505,0.6676060606060606,0.04120788656565656,0.04065656565656566,0.16657979797979797,0.6806222222222222,117.31463636363635,256958.72,,71,99
1986-11-08,0.19195169199999998,0.63283,0.6501399999999999,0.0334609889,0.040633999999999997,0.176783,0.6661159999999999,116.90905000000001,255709.65,,70,99
1986-11-15,0.202796692,0.62937,0.6376700000000001,0.0319616476,0.039532,0.17313099999999998,0.655056,117.23227000000001,255249.92,,68,99
1986-11-22,0.19637579200000002,0.63031,0.6306,0.031900161499999996,0.039759,0.173151,0.6442260000000001,117.11982,253440.23,,69,98
1986-11-29,0.17876799200000001,0.63607,0.64955,0.0300017044,0.041028,0.16939900000000002,0.6502420000000001,117.62027,257366.58,,68,98
1986-12-06,0.19606720200000002,0.6452100000000001,0.6494599999999999,0.020133152499999998,0.040898000000000004,0.16606100000000001,0.663389,119.87464,257723.23,,71,98
1986-12-13,0.21513449999999998,0.6437,0.6445399999999999,0.0198435662,0.0416,0.167549,0.6579989999999999,119.27798000000001,255973.92,1.0,71,98
1986-12-20,0.2227805,0.63956,0.6430799999999999,0.0242491002,0.041141,0.169045,0.6539490000000001,119.21815000000001,256906.19,1.0,73,98
1986-12-27,0.2243455,0.64156,0.6436499999999999,0.0226749068,0.043237,0.17316199999999998,0.660249,119.62076,259503.68,1.0,71,98
1987-01-03,0.2243455,0.64156,0.6436499999999999,0.0226749068,0.043237,0.17316199999999998,0.660249,119.62076,259503.68,1.0,71,98
1987-01-10,0.2275865,0.63994,0.64445,0.0223757328,0.043268,0.173388,0.6548189999999999,119.90042,258481.02,1.0,72,98
1987-01-17,0.230462,0.63556,0.6342,0.017919820399999998,0.043362,0.17448699999999998,0.6350589999999999,119.8505,261003.53,,73,98
1987-01-24,0.21718508960000002,0.63722,0.64005,0.032926030700000004,0.044354,0.167395,0.630849,121.00238999999999,262987.6,,70,98
1987-01-31,0.2129990896,0.63689,0.64759,0.0339145924,0.043997,0.161851,0.635439,120.35992,264558.67,,68,98
1987-02-07,0.2147829896,0.63231,0.64607,0.034215658499999996,0.044226999999999995,0.178853,0.6363989999999999,119.57083,265984.81,,66,98
1987-02-14,0.2127049896,0.63302,0.63707,0.0289994202,0.044833,0.171603,0.640826,119.56369000000001,270101.16,,66,98
1987-02-21,0.2131096,0.62876,0.64059,0.0199690386,0.0444,0.170844,0.64681,120.02625,269489.49,,68,99
1987-02-28,0.2025741,0.61937,0.642011,0.028276731200000002,0.044366,0.17849399999999999,0.63815,119.68018000000001,271431.99,1.0,66,98
1987-03-07,0.2106961,0.6173,0.626231,0.0217429726,0.044333,0.17091,0.61865,119.6698,269994.77,2.0,64,98
1987-03-14,0.2043204,0.61058,0.645231,0.0246275148,0.04354,0.173033,0.6242,118.71543,270260.93,2.0,61,98
1987-03-21,0.17813572,0.61872,0.6598609999999999,0.035229861700000004,0.046342,0.174354,0.63649,118.75661,269049.25,1.0,61,98
1987-03-28,0.18504114000000002,0.61911,0.6535209999999999,0.034773317,0.046164000000000004,0.175535,0.63125,119.22819,267671.4,1.0,58,98
1987-04-04,0.19203114,0.61738,0.6441399099999999,0.0453459913,0.052435999999999997,0.170447,0.64118,119.50617,266161.9,,60,100
1987-04-11,0.19035893999999998,0.61759,0.64693991,0.0454991201,0.052909,0.179264,0.63898,120.32245,267111.56,,62,100
1987-04-18,0.19027982999999998,0.61876,0.64328991,0.0455148076,0.053722000000000006,0.169342,0.64069,119.55685,269049.72,,64,100
1987-04-25,0.19312373000000002,0.62311,0.63955691,0.0374174697,0.053851,0.167799,0.64351,119.61984000000001,272302.65,,66,100
1987-05-02,0.20093350999999998,0.61971,0.63185691,0.028778059699999997,0.053762,0.162635,0.6407299999999999,120.45741,268686.79,,67,100
1987-05-09,0.19224011000000002,0.6199,0.62991691,0.029659252599999998,0.052382,0.164222,0.64622,119.3497,266815.52,,69,100
1987-05-16,0.18962711,0.62162,0.64795,0.0370246546,0.046407,0.169218,0.63844,119.14061,269126.46,,71,100
1987-05-23,0.17864738383838386,0.6265959595959596,0.6593151515151515,0.04720332717171717,0.04755353535353535,0.16551616161616162,0.6484646464646464,121.04081818181817,267289.25,,72,99
1987-05-30,0.18619142,0.63101,0.663252,0.0471087262,0.046609,0.174341,0.6619799999999999,120.97453,266388.54,,75,100
1987-06-06,0.18745912,0.63753,0.6615519999999999,0.0490783499,0.04676,0.172789,0.6596,120.78994,264161.97,,72,100
1987-06-13,0.19060432,0.63406,0.676892,0.045501916299999993,0.046493,0.17372700000000002,0.65435,120.21767,264123.49,,71,100
1987-06-20,0.18768532000000002,0.628,0.682712,0.0488055595,0.046853,0.170241,0.6460899999999999,121.25310999999999,261018.6,,70,100
1987-06-27,0.17574231999999998,0.6327,0.68865,0.0394155232,0.048014,0.159908,0.6566,121.40695,258875.16,,69,100
1987-07-04,0.17958532,0.63074,0.6910599999999999,0.052576022199999996,0.047015,0.16107700000000003,0.65887,121.54384,259515.87,,69,100
1987-07-11,0.18515969,0.63103,0.6850700000000001,0.0542225419,0.048052000000000004,0.165749,0.6587999999999999,121.85772999999999,258411.65,1.0,66,100
1987-07-18,0.19086769,0.6232500000000001,0.67551,0.051048879,0.047938999999999996,0.17570799999999998,0.65432,120.25573,256445.24,1.0,68,100
1987-07-25,0.19285767,0.62601,0.68116,0.040959321,0.048183,0.189423,0.67097,121.08237,255044.25,1.0,66,100
1987-08-01,0.18477127,0.63168,0.6734300000000001,0.04078535429999999,0.051264000000000004,0.18266000000000002,0.67437,120.45422,256091.24,1.0,69,100
1987-08-08,0.18672609999999998,0.6375500000000001,0.68025,0.051117885,0.048063,0.17779499999999998,0.67283,119.34421,255219.43,,69,100
1987-08-15,0.1766993,0.6466200000000001,0.6908799999999999,0.051262197999999995,0.047212,0.172809,0.69222,119.82375,254732.41,,68,100
1987-08-22,0.17272980000000002,0.6412399999999999,0.6933499999999999,0.0449618182,0.047759,0.16823,0.68243,119.803,259630.1,,67,100
1987-08-29,0.16936720000000002,0.6419499999999999,0.6888299999999999,0.046171649099999997,0.044326,0.161818,0.6961499999999999,120.49552,257380.8,,66,100
1987-09-05,0.17630400000000002,0.6390899999999999,0.68542,0.0383639261,0.044172,0.16747,0.6823999999999999,121.3474,258135.52,,67,100
1987-09-12,0.1691866,0.6330100000000001,0.6841700000000001,0.034618144499999996,0.046063,0.169079,0.68404,122.95698,259036.12,1.0,68,100
1987-09-19,0.15930955000000002,0.63372,0.6861499999999999,0.0334211315,0.045731,0.168921,0.6899,123.06963999999999,257329.32,1.0,67,100
1987-09-26,0.14731244999999998,0.63296,0.6912999999999999,0.033173824,0.045492,0.17320799999999997,0.6952200000000001,123.59201999999999,255811.45,1.0,69,100
1987-10-03,0.15206145,0.63672,0.6964100000000001,0.0262246746,0.045191,0.17061099999999998,0.6909399999999999,123.53742,256596.0,1.0,67,100
1987-10-10,0.16248215,0.6391600000000001,0.69485,0.027439664399999997,0.043086,0.163571,0.6919299999999999,123.0258,259560.23,,67,100
1987-10-17,0.15573435,0.63683,0.6998399999999999,0.0277268573,0.044182,0.163839,0.69075,121.55929,260555.7,,70,100
1987-10-24,0.15895405,0.62528,0.70659,0.015944377699999998,0.045117000000000004,0.169628,0.682885,123.02239,257965.23,,73,100
1987-10-31,0.15921505,0.62373,0.70214,0.0164655441,0.043202,0.17517599999999997,0.6747150000000001,123.86624,258433.08,,75,100
1987-11-07,0.16254445,0.62511,0.6984699999999999,0.0183525771,0.043806000000000005,0.17321,0.6600400000000001,122.76925,257957.61,,76,100
